dt,CRAH-2DH2.1-SUPPLY_AIR_HUMIDITY,CRAH-2DH2.1-COIL_INLET,CRAH-2DH2.1-RETURN_AIR_HUMIDITY,CRAH-2DH2.1-COIL_OUTLET,CRAH-2DH2.1-RETURN_AIR_TEMP,CRAH-2DH2.1-SUPPLY_AIR_TEMP,CRAH-2DH2.1-GENERAL_ALARM,CRAH-2DH2.1-WATER_VALVE_FEEDBACK_OPEN,CRAH-2DH2.1-WATER_FLOW,CRAH-2DH2.1-COOLING_CAPACITY,CRAH-2DH2.1-WATER_VALVE_COMMAND,CRAH-2DH2.1-AIR_DAMPER_FEEDBACK_1,CRAH-2DH2.1-AIR_DAMPER_FEEDBACK_2,CRAH-2DH2.1-FAN_STATE,CRAH-2DH2.1-MODE,CRAH-2DH2.1-CLOGGED_AIR_FILTER,CRAH-2DH2.1-EC_FAN_FAULT,CRAH-2DH2.1-EC_FAN_FAULT_2,CRAH-2DH2.1-EC_FAN_FAULT_3,CRAH-2DH2.1-EC_FAN_FAULT_4,CRAH-2DH2.1-MASTER_UNIT_COMMLOSS,CRAH-2DH2.1-RETURN_AIR_TEMP_HIGH,CRAH-2DH2.1-RETURN_LOW_HUMIDITY,CRAH-2DH2.1-SUPPLY_AIR_TEMP_HIGH,CRAH-2DH2.1-SUPPLY_LOW_HUMIDITY,CRAH-2DH2.1-SYSTEM_STATUS,CRAH-2DH2.1-WATER_UNDER_FLOOR,CRAH-2DH2.1-FAN_SPEED,CRAH-2DH2.1-HUMIDITY_SETPOINT,CRAH-2DH2.1-TEMP_SETPOINT,sc,kmeans
2026-07-07 10:30:00.001000+00:00,51.4,18.4,48.9,19.6,20.5,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-15 10:25:00.001000+00:00,48.1,19.1,46.8,20.5,21.0,20.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-17 09:35:01.001000+00:00,48.1,18.9,46.7,20.4,21.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-09 08:55:01.001000+00:00,51.7,18.0,50.0,19.3,20.2,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-06 02:55:00.001000+00:00,53.8,19.9,50.0,20.0,20.9,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-09 01:40:00.001000+00:00,54.0,19.8,49.9,20.0,20.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 06:00:01.001000+00:00,52.1,17.5,52.9,19.9,20.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-17 05:00:00.001000+00:00,48.2,17.0,49.8,19.9,20.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-14 11:05:01.001000+00:00,48.1,19.2,45.9,20.5,21.1,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-21 12:25:02.001000+00:00,51.3,18.9,49.8,20.0,20.6,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-09 13:05:01.001000+00:00,52.2,18.8,49.5,19.6,20.6,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 20:25:00.001000+00:00,52.9,20.3,49.8,20.7,21.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-07 04:55:01.001000+00:00,53.1,16.8,52.8,19.4,19.8,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 10:50:01.001000+00:00,50.3,19.0,48.9,20.2,20.8,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-10 13:00:01.001000+00:00,52.5,18.7,49.4,19.5,20.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 06:30:01.001000+00:00,51.4,17.7,51.8,19.9,20.2,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-03 07:20:01.001000+00:00,48.8,18.0,49.0,19.8,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-12 13:50:02.001000+00:00,50.4,18.1,48.7,20.4,20.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-13 20:55:01.001000+00:00,51.9,20.8,48.6,21.1,21.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-21 10:40:01.001000+00:00,51.9,18.6,50.4,19.9,20.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-20 08:10:00.001000+00:00,52.7,17.9,51.8,19.7,20.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-11 07:00:01.001000+00:00,50.8,17.4,49.9,19.3,19.9,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-07 13:35:01.001000+00:00,52.7,19.0,50.0,19.7,20.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-03 13:20:01.001000+00:00,51.7,19.5,48.7,20.3,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-20 09:15:00.001000+00:00,53.2,18.2,51.3,19.8,20.4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-07 07:20:01.001000+00:00,51.5,17.6,50.5,19.4,20.1,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-18 18:10:01.001000+00:00,52.5,19.9,49.7,20.4,21.1,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-13 07:55:01.001000+00:00,48.9,18.2,48.7,20.1,20.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-17 12:45:00.001000+00:00,49.0,19.8,46.2,20.7,21.4,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-15 07:35:00.001000+00:00,49.3,18.1,48.8,20.3,20.6,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-15 13:25:00.001000+00:00,50.2,19.8,47.3,20.7,21.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-06 21:50:01.001000+00:00,53.8,19.7,50.4,20.0,20.8,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-18 17:05:01.001000+00:00,52.5,19.8,49.8,20.3,21.1,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-02 07:35:00.001000+00:00,49.6,18.1,49.3,20.0,20.4,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-17 07:10:01.001000+00:00,48.1,18.1,47.9,20.1,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-07 15:55:01.001000+00:00,52.7,19.2,50.0,19.8,20.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-12 18:20:01.001000+00:00,50.1,19.5,47.8,20.7,21.3,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-21 02:35:01.001000+00:00,52.2,20.6,48.6,20.7,21.2,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-08 00:35:01.001000+00:00,53.0,19.8,48.9,20.0,20.9,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-03 03:05:00.001000+00:00,52.8,20.7,49.7,20.8,21.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-11 08:00:01.001000+00:00,51.4,17.7,50.0,19.3,20.1,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-20 23:40:01.001000+00:00,50.4,20.4,47.2,20.7,21.3,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-21 13:15:02.001000+00:00,52.5,19.1,50.7,20.0,20.7,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-16 14:35:00.001000+00:00,50.3,20.0,46.8,20.8,21.4,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-19 08:35:00.001000+00:00,51.2,18.1,50.4,19.8,20.4,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-16 07:15:01.001000+00:00,48.9,18.0,48.4,20.0,20.5,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-14 22:20:00.001000+00:00,52.5,20.9,48.8,21.2,21.6,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-04 12:00:01.001000+00:00,50.3,19.3,48.3,20.3,20.9,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-05 16:25:00.001000+00:00,52.7,19.3,49.9,19.9,20.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-02 04:55:01.001000+00:00,52.0,17.0,53.1,19.9,20.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 21:25:00.001000+00:00,53.3,20.4,49.9,20.7,21.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-20 15:50:01.001000+00:00,49.5,19.6,48.7,20.2,21.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-13 18:35:00.001000+00:00,49.9,20.6,46.8,21.0,21.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-05 10:30:00.001000+00:00,51.2,18.5,48.8,19.7,20.5,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-11 11:15:01.001000+00:00,51.8,18.4,49.4,19.5,20.4,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-08 09:25:00.001000+00:00,50.8,18.2,48.9,19.5,20.4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-12 04:10:01.001000+00:00,52.8,16.1,49.6,20.2,20.6,19.6,0.0,9.5,36.0,10.3,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,50.0,22.0,Cluster 1,Cluster 0
2026-07-15 20:00:00.001000+00:00,51.5,20.7,47.9,21.1,21.6,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-09 23:30:00.001000+00:00,54.1,19.6,50.0,19.9,20.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-15 19:10:00.001000+00:00,51.1,20.6,47.7,21.1,21.6,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-12 13:25:01.001000+00:00,50.3,18.0,48.8,20.4,20.8,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-10 14:15:01.001000+00:00,53.0,18.9,50.0,19.6,20.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-01 17:00:01.001000+00:00,51.6,20.0,48.0,20.6,21.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-17 21:25:00.001000+00:00,54.3,20.9,50.8,21.2,21.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-14 08:05:01.001000+00:00,48.2,18.3,47.7,20.3,20.7,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-03 21:40:01.001000+00:00,53.0,20.4,49.9,20.7,21.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-09 14:15:01.001000+00:00,53.2,18.9,50.0,19.6,20.6,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-01 05:45:00.001000+00:00,51.9,17.4,52.5,19.9,20.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-18 03:40:00.001000+00:00,53.0,21.1,48.7,21.2,21.5,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-03 14:45:01.001000+00:00,52.0,19.7,48.7,20.4,21.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-07 16:15:00.001000+00:00,53.5,19.3,50.4,19.8,20.8,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 18:05:01.001000+00:00,51.5,20.1,47.9,20.6,21.2,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-03 17:10:01.001000+00:00,52.5,20.0,48.8,20.5,21.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-22 18:35:00.001000+00:00,52.5,19.9,49.8,20.4,21.1,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-09 20:15:00.001000+00:00,53.4,19.5,50.0,19.8,20.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-12 00:55:00.001000+00:00,52.8,19.7,49.4,19.9,20.7,19.6,0.0,3.6,13.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-03 07:55:01.001000+00:00,50.0,18.2,49.8,19.9,20.5,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-22 07:05:00.001000+00:00,51.2,17.6,51.3,19.8,20.2,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-09 06:40:00.001000+00:00,51.9,17.3,50.9,19.2,19.9,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-04 05:40:00.001000+00:00,52.1,17.3,52.9,19.9,20.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-10 00:40:00.001000+00:00,53.0,19.7,48.9,19.9,20.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-19 14:10:00.001000+00:00,53.9,19.3,51.0,20.0,20.8,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-03 18:15:00.001000+00:00,51.3,20.1,48.0,20.6,21.2,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 1
2026-07-08 02:10:01.001000+00:00,53.6,19.9,49.9,20.0,20.9,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
2026-07-02 05:30:01.001000+00:00,51.9,17.3,52.9,19.9,20.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,22.0,Cluster 0,Cluster 0
