dt,E2-TH-1-D-01-TEMP,E2-TH-1-D-02-TEMP,E2-TH-1-D-03-TEMP
2026-02-18 11:05:02.001000+07:00,29.7,,
2026-02-18 11:10:01.001000+07:00,29.5,,
2026-02-18 11:15:01.001000+07:00,29.8,,
2026-02-18 11:20:01.001000+07:00,29.5,,
2026-02-18 11:25:01.001000+07:00,29.5,,
2026-02-18 11:30:01.001000+07:00,29.8,,
2026-02-18 11:35:01.001000+07:00,29.9,,
2026-02-18 11:40:01.001000+07:00,29.9,,
2026-02-18 11:45:01.001000+07:00,29.8,,
2026-02-18 11:50:01.001000+07:00,29.6,,
2026-02-18 11:55:01.001000+07:00,29.6,,
2026-02-18 12:00:02.001000+07:00,29.6,,
2026-02-18 12:05:01.001000+07:00,29.8,,
2026-02-18 12:10:01.001000+07:00,29.6,,
2026-02-18 12:15:01.001000+07:00,29.8,,
2026-02-18 12:20:01.001000+07:00,29.5,,
2026-02-18 12:25:01.001000+07:00,29.8,,
2026-02-18 12:30:01.001000+07:00,29.9,,
2026-02-18 12:35:01.001000+07:00,29.6,,
2026-02-18 12:40:01.001000+07:00,29.9,,
2026-02-18 12:45:01.001000+07:00,29.9,,
2026-02-18 12:50:01.001000+07:00,29.6,,
2026-02-18 12:55:01.001000+07:00,29.5,,
2026-02-18 13:00:01.001000+07:00,29.8,,
2026-02-18 13:05:01.001000+07:00,29.6,,
2026-02-18 13:10:01.001000+07:00,29.7,,
2026-02-18 13:15:01.001000+07:00,29.6,,
2026-02-18 13:20:01.001000+07:00,29.7,,
2026-02-18 13:25:01.001000+07:00,30.1,,
2026-02-18 13:30:01.001000+07:00,30.6,,
2026-02-18 13:35:01.001000+07:00,30.7,,
2026-02-18 13:40:01.001000+07:00,30.9,,
2026-02-18 13:45:01.001000+07:00,30.7,,
2026-02-18 13:50:01.001000+07:00,31.0,,
2026-02-18 13:55:01.001000+07:00,31.0,,
2026-02-18 14:00:01.001000+07:00,31.2,,
2026-02-18 14:05:01.001000+07:00,31.3,,
2026-02-18 14:10:01.001000+07:00,31.3,,
2026-02-18 14:15:01.001000+07:00,31.3,,
2026-02-18 14:20:01.001000+07:00,31.4,,
2026-02-18 14:25:01.001000+07:00,31.5,,
2026-02-18 14:30:01.001000+07:00,31.2,,
2026-02-18 14:35:01.001000+07:00,31.3,,
2026-02-18 14:40:01.001000+07:00,31.1,,
2026-02-18 14:45:01.001000+07:00,31.3,,
2026-02-18 14:50:01.001000+07:00,31.5,,
2026-02-18 14:55:01.001000+07:00,31.7,,
2026-02-18 15:00:01.001000+07:00,31.7,,
2026-02-18 15:05:01.001000+07:00,31.8,,
2026-02-18 15:10:01.001000+07:00,31.6,,
2026-02-18 15:15:01.001000+07:00,30.8,,
2026-02-18 15:20:01.001000+07:00,29.2,,
2026-02-18 15:25:01.001000+07:00,27.5,,
2026-02-18 15:30:01.001000+07:00,26.4,,
2026-02-18 15:35:02.001000+07:00,25.7,,
2026-02-18 15:40:01.001000+07:00,25.1,,
2026-02-18 15:45:01.001000+07:00,24.8,,
2026-02-18 15:50:01.001000+07:00,24.8,,
2026-02-18 15:55:01.001000+07:00,25.0,,
2026-02-18 16:00:01.001000+07:00,25.4,,
2026-02-18 16:05:01.001000+07:00,25.2,,
2026-02-18 16:10:02.001000+07:00,24.4,,
2026-02-18 16:15:01.001000+07:00,24.2,,
2026-02-18 16:20:02.001000+07:00,24.8,,
2026-02-18 16:25:01.001000+07:00,25.0,,
2026-02-18 16:30:01.001000+07:00,24.8,,
2026-02-18 16:35:01.001000+07:00,24.6,,
2026-02-18 16:40:02.001000+07:00,24.4,,
2026-02-18 16:45:01.001000+07:00,24.0,,
2026-02-18 16:50:02.001000+07:00,24.0,,
2026-02-18 16:55:01.001000+07:00,23.9,,
2026-02-18 17:00:02.001000+07:00,24.3,,
2026-02-18 17:05:01.001000+07:00,24.0,,
2026-02-18 17:10:01.001000+07:00,24.2,,
2026-02-18 17:15:01.001000+07:00,24.0,,
2026-02-18 17:20:01.001000+07:00,24.1,,
2026-02-18 17:25:01.001000+07:00,23.8,,
2026-02-18 17:30:01.001000+07:00,24.2,,
2026-02-18 17:35:02.001000+07:00,23.8,,
2026-02-18 17:40:01.001000+07:00,23.8,,
2026-02-18 17:45:01.001000+07:00,24.4,,
2026-02-18 17:50:01.001000+07:00,24.9,,
2026-02-18 17:55:01.001000+07:00,25.3,,
2026-02-18 18:00:01.001000+07:00,26.0,,
2026-02-18 18:05:01.001000+07:00,26.4,,
2026-02-18 18:10:01.001000+07:00,26.7,,
2026-02-18 18:15:01.001000+07:00,27.0,,
2026-02-18 18:20:01.001000+07:00,27.1,,
2026-02-18 18:25:01.001000+07:00,27.3,,
2026-02-18 18:30:01.001000+07:00,27.8,,
2026-02-18 18:35:01.001000+07:00,27.9,,
2026-02-18 18:40:01.001000+07:00,28.1,,
2026-02-18 18:45:01.001000+07:00,28.0,,
2026-02-18 18:50:01.001000+07:00,28.0,,
2026-02-18 18:55:01.001000+07:00,28.3,,
2026-02-18 19:00:02.001000+07:00,28.5,,
2026-02-18 19:05:01.001000+07:00,28.4,,
2026-02-18 19:10:01.001000+07:00,28.6,,
2026-02-18 19:15:01.001000+07:00,28.8,,
2026-02-18 19:20:01.001000+07:00,28.7,,
2026-02-18 19:25:01.001000+07:00,28.8,,
2026-02-18 19:30:01.001000+07:00,28.9,,
2026-02-18 19:35:01.001000+07:00,29.0,,
2026-02-18 19:40:01.001000+07:00,29.0,,
2026-02-18 19:45:01.001000+07:00,29.3,,
2026-02-18 19:50:01.001000+07:00,29.5,,
2026-02-18 19:55:01.001000+07:00,29.6,,
2026-02-18 20:00:02.001000+07:00,29.4,,
2026-02-18 20:05:01.001000+07:00,29.5,,
2026-02-18 20:10:01.001000+07:00,29.5,,
2026-02-18 20:15:01.001000+07:00,29.8,,
2026-02-18 20:20:01.001000+07:00,29.9,,
2026-02-18 20:25:01.001000+07:00,29.7,,
2026-02-18 20:30:01.001000+07:00,29.7,,
2026-02-18 20:35:01.001000+07:00,30.1,,
2026-02-18 20:40:02.001000+07:00,30.1,,
2026-02-18 20:45:01.001000+07:00,29.9,,
2026-02-18 20:50:01.001000+07:00,29.9,,
2026-02-18 20:55:01.001000+07:00,30.3,,
2026-02-18 21:00:02.001000+07:00,30.0,,
2026-02-18 21:05:01.001000+07:00,30.1,,
2026-02-18 21:10:01.001000+07:00,30.4,,
2026-02-18 21:15:01.001000+07:00,30.4,,
2026-02-18 21:20:01.001000+07:00,30.4,,
2026-02-18 21:25:01.001000+07:00,30.4,,
2026-02-18 21:30:01.001000+07:00,30.6,,
2026-02-18 21:35:01.001000+07:00,30.4,,
2026-02-18 21:40:01.001000+07:00,30.4,,
2026-02-18 21:45:01.001000+07:00,30.5,,
2026-02-18 21:50:01.001000+07:00,30.7,,
2026-02-18 21:55:01.001000+07:00,30.6,,
2026-02-18 22:00:01.001000+07:00,30.6,,
2026-02-18 22:05:01.001000+07:00,30.5,,
2026-02-18 22:10:01.001000+07:00,30.5,,
2026-02-18 22:15:01.001000+07:00,30.8,,
2026-02-18 22:20:01.001000+07:00,30.5,,
2026-02-18 22:25:01.001000+07:00,30.9,,
2026-02-18 22:30:01.001000+07:00,30.6,,
2026-02-18 22:35:02.001000+07:00,30.7,,
2026-02-18 22:40:01.001000+07:00,30.7,,
2026-02-18 22:45:01.001000+07:00,30.7,,
2026-02-18 22:50:01.001000+07:00,31.1,,
2026-02-18 22:55:01.001000+07:00,31.0,,
2026-02-18 23:00:01.001000+07:00,30.7,,
2026-02-18 23:05:01.001000+07:00,30.9,,
2026-02-18 23:10:02.001000+07:00,30.4,,
2026-02-18 23:15:01.001000+07:00,30.3,,
2026-02-18 23:20:01.001000+07:00,30.3,,
2026-02-18 23:25:01.001000+07:00,30.0,,
2026-02-18 23:30:01.001000+07:00,30.1,,
2026-02-18 23:35:01.001000+07:00,29.8,,
2026-02-18 23:40:01.001000+07:00,29.9,,
2026-02-18 23:45:01.001000+07:00,30.0,,
2026-02-18 23:50:01.001000+07:00,29.9,,
2026-02-18 23:55:01.001000+07:00,29.7,30.5,30.3
2026-02-20 00:00:01.001000+07:00,29.6,30.3,30.3
2026-02-20 00:05:01.001000+07:00,29.4,,30.0
2026-02-20 00:10:02.001000+07:00,29.6,,29.9
2026-02-20 00:15:01.001000+07:00,29.3,,30.3
2026-02-20 00:20:01.001000+07:00,29.5,,30.2
2026-02-20 00:25:01.001000+07:00,29.6,,29.9
2026-02-20 00:30:01.001000+07:00,29.6,,29.9
2026-02-20 00:35:02.001000+07:00,29.6,,29.9
2026-02-20 00:40:01.001000+07:00,29.6,,29.9
2026-02-20 00:45:01.001000+07:00,29.7,,29.9
2026-02-20 00:50:01.001000+07:00,29.4,,30.0
2026-02-20 00:55:01.001000+07:00,29.3,,30.2
2026-02-20 01:00:01.001000+07:00,29.4,,29.7
2026-02-20 01:05:01.001000+07:00,29.5,,30.2
2026-02-20 01:10:01.001000+07:00,29.4,,30.2
2026-02-20 01:15:01.001000+07:00,29.5,,29.9
2026-02-20 01:20:01.001000+07:00,29.6,,30.1
2026-02-20 01:25:01.001000+07:00,29.3,,29.8
2026-02-20 01:30:01.001000+07:00,29.3,,30.1
2026-02-20 01:35:01.001000+07:00,29.5,,29.8
2026-02-20 01:40:01.001000+07:00,29.3,,29.9
2026-02-20 01:45:01.001000+07:00,29.3,,30.0
2026-02-20 01:50:01.001000+07:00,29.5,,30.2
2026-02-20 01:55:02.001000+07:00,29.6,,29.9
2026-02-20 02:00:01.001000+07:00,29.3,,30.1
2026-02-20 02:05:01.001000+07:00,29.3,,30.2
2026-02-20 02:10:01.001000+07:00,29.3,,30.0
2026-02-20 02:15:01.001000+07:00,29.6,,29.9
2026-02-20 02:20:01.001000+07:00,29.3,,29.8
2026-02-20 02:25:01.001000+07:00,29.3,,29.8
2026-02-20 02:30:01.001000+07:00,29.4,,29.8
2026-02-20 02:35:01.001000+07:00,29.3,,29.8
2026-02-20 02:40:01.001000+07:00,29.4,,29.8
2026-02-20 02:45:01.001000+07:00,29.5,,30.1
2026-02-20 02:50:01.001000+07:00,29.3,,30.0
2026-02-20 02:55:01.001000+07:00,29.3,,29.9
2026-02-20 03:00:01.001000+07:00,29.6,,30.0
2026-02-20 03:05:01.001000+07:00,29.6,,30.1
2026-02-20 03:10:01.001000+07:00,29.5,,30.0
2026-02-20 03:15:01.001000+07:00,29.5,,29.8
2026-02-20 03:20:01.001000+07:00,29.5,,30.1
2026-02-20 03:25:01.001000+07:00,29.2,,29.9
2026-02-20 03:30:01.001000+07:00,29.6,,29.9
2026-02-20 03:35:01.001000+07:00,29.2,,30.0
2026-02-20 03:40:01.001000+07:00,29.5,,29.9
2026-02-20 03:45:01.001000+07:00,29.5,,29.9
2026-02-20 03:50:01.001000+07:00,29.5,,30.1
2026-02-20 03:55:01.001000+07:00,29.6,,29.8
2026-02-20 04:00:01.001000+07:00,29.3,,29.9
2026-02-20 04:05:01.001000+07:00,29.3,,29.7
2026-02-20 04:10:01.001000+07:00,29.5,,29.8
2026-02-20 04:15:02.001000+07:00,29.6,,30.1
2026-02-20 04:20:01.001000+07:00,29.6,,29.9
2026-02-20 04:25:01.001000+07:00,29.4,,29.9
2026-02-20 04:30:01.001000+07:00,29.2,,30.0
2026-02-20 04:35:01.001000+07:00,29.2,,29.8
2026-02-20 04:40:01.001000+07:00,29.2,,29.9
2026-02-20 04:45:01.001000+07:00,29.5,,30.1
2026-02-20 04:50:01.001000+07:00,29.5,,30.1
2026-02-20 04:55:01.001000+07:00,29.6,,29.8
2026-02-20 05:00:01.001000+07:00,29.4,,29.8
2026-02-20 05:05:01.001000+07:00,29.2,,29.8
2026-02-20 05:10:01.001000+07:00,29.2,,29.8
2026-02-20 05:15:01.001000+07:00,29.3,,30.1
2026-02-20 05:20:01.001000+07:00,29.2,,30.1
2026-02-20 05:25:01.001000+07:00,29.3,,30.1
2026-02-20 05:30:01.001000+07:00,29.3,,29.8
2026-02-20 05:35:01.001000+07:00,29.3,,29.8
2026-02-20 05:40:01.001000+07:00,29.6,,30.0
2026-02-20 05:45:01.001000+07:00,29.4,,29.8
2026-02-20 05:50:01.001000+07:00,29.3,,29.8
2026-02-20 05:55:01.001000+07:00,29.6,,30.1
2026-02-20 06:00:02.001000+07:00,29.4,,30.1
2026-02-20 06:05:01.001000+07:00,29.6,,30.0
2026-02-20 06:10:01.001000+07:00,29.5,,29.8
2026-02-20 06:15:01.001000+07:00,29.6,,29.8
2026-02-20 06:20:01.001000+07:00,29.2,,29.8
2026-02-20 06:25:01.001000+07:00,29.3,,29.9
2026-02-20 06:30:01.001000+07:00,29.3,,29.8
2026-02-20 06:35:01.001000+07:00,29.2,,29.8
2026-02-20 06:40:01.001000+07:00,29.3,,29.8
2026-02-20 06:45:01.001000+07:00,29.3,,30.1
2026-02-20 06:50:01.001000+07:00,29.2,,29.7
2026-02-20 06:55:01.001000+07:00,29.5,,29.8
2026-02-20 07:00:01.001000+07:00,29.4,,30.0
2026-02-20 07:05:01.001000+07:00,29.2,,29.9
2026-02-20 07:10:01.001000+07:00,29.5,,30.1
2026-02-20 07:15:01.001000+07:00,29.2,,30.0
2026-02-20 07:20:01.001000+07:00,29.3,,30.1
2026-02-20 07:25:01.001000+07:00,29.5,,30.0
2026-02-20 07:30:01.001000+07:00,29.3,,29.8
2026-02-20 07:35:02.001000+07:00,29.3,,30.1
2026-02-20 07:40:01.001000+07:00,29.2,,29.8
2026-02-20 07:45:01.001000+07:00,29.5,,29.7
2026-02-20 07:50:01.001000+07:00,29.5,,29.7
2026-02-20 07:55:01.001000+07:00,29.2,,30.1
2026-02-20 08:00:01.001000+07:00,29.1,,29.8
2026-02-20 08:05:01.001000+07:00,29.4,,29.7
2026-02-20 08:10:01.001000+07:00,29.5,,30.0
2026-02-20 08:15:01.001000+07:00,29.5,,29.9
2026-02-20 08:20:01.001000+07:00,29.2,,30.1
2026-02-20 08:25:01.001000+07:00,29.2,,29.8
2026-02-20 08:30:01.001000+07:00,29.2,,30.0
2026-02-20 08:35:01.001000+07:00,29.4,,29.8
2026-02-20 08:40:01.001000+07:00,29.5,,29.8
2026-02-20 08:45:01.001000+07:00,29.5,,29.8
2026-02-20 08:50:01.001000+07:00,29.3,,30.1
2026-02-20 08:55:01.001000+07:00,29.6,,29.8
2026-02-20 09:00:02.001000+07:00,29.4,,30.0
2026-02-20 09:05:01.001000+07:00,29.5,,30.0
2026-02-20 09:10:02.001000+07:00,29.5,,29.8
2026-02-20 09:15:02.001000+07:00,29.4,,29.8
2026-02-20 09:20:01.001000+07:00,29.5,,30.2
2026-02-20 09:25:01.001000+07:00,29.6,,30.2
2026-02-20 09:30:01.001000+07:00,29.5,,30.0
2026-02-20 09:35:01.001000+07:00,29.7,,29.9
2026-02-20 09:40:01.001000+07:00,29.5,,30.1
2026-02-20 09:45:01.001000+07:00,29.7,,29.8
2026-02-20 09:50:02.001000+07:00,29.7,,30.2
2026-02-20 09:55:01.001000+07:00,29.3,,30.0
2026-02-20 10:00:01.001000+07:00,29.7,,29.9
2026-02-20 10:05:01.001000+07:00,29.4,,29.9
2026-02-20 10:10:01.001000+07:00,29.6,,29.9
2026-02-20 10:15:02.001000+07:00,29.7,,29.9
2026-02-20 10:20:01.001000+07:00,29.7,,30.1
2026-02-20 10:25:01.001000+07:00,29.4,,30.1
2026-02-20 10:30:01.001000+07:00,29.8,,30.4
2026-02-20 10:35:01.001000+07:00,29.7,,30.4
2026-02-20 10:40:01.001000+07:00,29.8,,30.1
2026-02-20 10:45:01.001000+07:00,29.7,,30.3
2026-02-20 10:50:01.001000+07:00,29.9,,30.1
2026-02-20 10:55:01.001000+07:00,29.9,,30.2
2026-02-20 11:00:01.001000+07:00,29.9,,30.2
2026-02-20 11:05:01.001000+07:00,29.7,,30.3
2026-02-20 11:10:01.001000+07:00,29.5,,30.1
2026-02-20 11:15:01.001000+07:00,29.7,,29.9
2026-02-20 11:20:01.001000+07:00,29.5,,30.3
2026-02-20 11:25:01.001000+07:00,29.7,,30.1
2026-02-20 11:30:01.001000+07:00,29.6,,29.9
2026-02-20 11:35:01.001000+07:00,29.8,,30.2
2026-02-20 11:40:01.001000+07:00,29.5,,29.9
2026-02-20 11:45:01.001000+07:00,29.9,,30.0
2026-02-20 11:50:01.001000+07:00,29.8,,30.1
2026-02-20 11:55:01.001000+07:00,29.5,,30.2
2026-02-20 12:00:01.001000+07:00,29.4,,30.1
2026-02-20 12:05:01.001000+07:00,29.5,,30.4
2026-02-20 12:10:01.001000+07:00,29.7,,30.1
2026-02-20 12:15:01.001000+07:00,29.6,,30.0
2026-02-20 12:20:01.001000+07:00,29.5,,30.3
2026-02-20 12:25:01.001000+07:00,29.4,,29.9
2026-02-20 12:30:01.001000+07:00,29.4,,29.9
2026-02-20 12:35:01.001000+07:00,29.8,,30.1
2026-02-20 12:40:01.001000+07:00,29.8,,30.0
2026-02-20 12:45:01.001000+07:00,29.6,,30.3
2026-02-20 12:50:02.001000+07:00,29.4,,30.3
2026-02-20 12:55:01.001000+07:00,29.6,,30.0
2026-02-20 13:00:02.001000+07:00,29.6,,30.3
2026-02-20 13:05:01.001000+07:00,29.7,,30.1
2026-02-20 13:10:01.001000+07:00,29.4,,30.0
2026-02-20 13:15:01.001000+07:00,29.5,,30.2
2026-02-20 13:20:02.001000+07:00,29.7,,30.0
2026-02-20 13:25:01.001000+07:00,29.5,,30.0
2026-02-20 13:30:01.001000+07:00,29.9,,30.4
2026-02-20 13:35:01.001000+07:00,29.8,,30.2
2026-02-20 13:40:01.001000+07:00,29.8,,30.2
2026-02-20 13:45:01.001000+07:00,30.9,,30.4
2026-02-20 13:50:01.001000+07:00,30.7,,31.0
2026-02-20 13:55:01.001000+07:00,30.8,,30.9
2026-02-20 14:00:01.001000+07:00,31.0,,31.3
2026-02-20 14:05:01.001000+07:00,30.9,,31.2
2026-02-20 14:10:01.001000+07:00,31.4,,31.4
2026-02-20 14:15:01.001000+07:00,31.0,,31.3
2026-02-20 14:20:01.001000+07:00,31.3,,31.3
2026-02-20 14:25:01.001000+07:00,31.3,,31.7
2026-02-20 14:30:01.001000+07:00,31.3,,31.5
2026-02-20 14:35:01.001000+07:00,31.4,,31.8
2026-02-20 14:40:01.001000+07:00,31.8,,31.6
2026-02-20 14:45:01.001000+07:00,31.8,,31.7
2026-02-20 14:50:01.001000+07:00,31.7,,31.7
2026-02-20 14:55:01.001000+07:00,32.0,,32.1
2026-02-20 15:00:02.001000+07:00,31.8,,32.1
2026-02-20 15:05:02.001000+07:00,31.8,,32.3
2026-02-20 15:10:01.001000+07:00,31.8,,32.3
2026-02-20 15:15:01.001000+07:00,32.0,,32.0
2026-02-20 15:20:01.001000+07:00,32.1,,32.4
2026-02-20 15:25:01.001000+07:00,32.0,,32.3
2026-02-20 15:30:01.001000+07:00,32.0,,32.4
2026-02-20 15:35:01.001000+07:00,32.0,,32.5
2026-02-20 15:40:01.001000+07:00,32.3,,32.2
2026-02-20 15:45:01.001000+07:00,32.1,,32.2
2026-02-20 15:50:02.001000+07:00,32.5,,32.4
2026-02-20 15:55:01.001000+07:00,32.2,,32.3
2026-02-20 16:00:02.001000+07:00,32.4,,32.3
2026-02-20 16:05:01.001000+07:00,32.3,,32.5
2026-02-20 16:10:01.001000+07:00,32.2,,32.4
2026-02-20 16:15:01.001000+07:00,32.3,,32.5
2026-02-20 16:20:01.001000+07:00,32.3,,32.4
2026-02-20 16:25:01.001000+07:00,32.6,,32.9
2026-02-20 16:30:01.001000+07:00,32.7,,33.0
2026-02-20 16:35:01.001000+07:00,32.8,,32.8
2026-02-20 16:40:02.001000+07:00,32.6,,32.8
2026-02-20 16:45:01.001000+07:00,32.6,,32.4
2026-02-20 16:50:01.001000+07:00,32.5,,32.9
2026-02-20 16:55:01.001000+07:00,32.7,,33.0
2026-02-20 17:00:02.001000+07:00,32.9,,33.0
2026-02-20 17:05:01.001000+07:00,32.8,,32.7
2026-02-20 17:10:02.001000+07:00,32.8,,32.9
2026-02-20 17:15:01.001000+07:00,32.6,,33.0
2026-02-20 17:20:01.001000+07:00,32.9,,32.8
2026-02-20 17:25:01.001000+07:00,32.9,,33.0
2026-02-20 17:30:01.001000+07:00,32.9,,33.1
2026-02-20 17:35:01.001000+07:00,32.7,,32.7
2026-02-20 17:40:02.001000+07:00,32.7,,32.7
2026-02-20 17:45:01.001000+07:00,32.9,,32.8
2026-02-20 17:50:02.001000+07:00,33.1,,33.0
2026-02-20 17:55:01.001000+07:00,32.8,,32.9
2026-02-20 18:00:02.001000+07:00,33.0,,32.9
2026-02-20 18:05:01.001000+07:00,33.1,,33.2
2026-02-20 18:10:01.001000+07:00,32.8,,33.0
2026-02-20 18:15:01.001000+07:00,33.1,,33.0
2026-02-20 18:20:01.001000+07:00,32.9,,32.8
2026-02-20 18:25:01.001000+07:00,33.0,,32.9
2026-02-20 18:30:01.001000+07:00,32.9,,33.1
2026-02-20 18:35:01.001000+07:00,33.2,,32.9
2026-02-20 18:40:01.001000+07:00,32.8,,33.0
2026-02-20 18:45:01.001000+07:00,33.2,,32.9
2026-02-20 18:50:02.001000+07:00,33.0,,32.8
2026-02-20 18:55:01.001000+07:00,33.0,,33.3
2026-02-20 19:00:02.001000+07:00,33.1,,33.0
2026-02-20 19:05:01.001000+07:00,32.9,,33.0
2026-02-20 19:10:02.001000+07:00,33.1,,33.3
2026-02-20 19:15:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:20:02.001000+07:00,-40.5,,-40.0
2026-02-20 19:25:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:30:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:35:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:40:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:45:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:50:01.001000+07:00,-40.5,,-40.0
2026-02-20 19:55:02.001000+07:00,32.3,,32.8
2026-02-20 20:00:01.001000+07:00,32.6,,33.1
2026-02-20 20:05:01.001000+07:00,33.1,,33.3
2026-02-20 20:10:01.001000+07:00,32.9,,33.5
2026-02-20 20:15:01.001000+07:00,33.4,,33.6
2026-02-20 20:20:01.001000+07:00,33.2,,33.6
2026-02-20 20:25:01.001000+07:00,33.1,,33.1
2026-02-20 20:30:01.001000+07:00,32.6,,33.1
2026-02-20 20:35:01.001000+07:00,32.7,,33.1
2026-02-20 20:40:01.001000+07:00,32.6,,32.8
2026-02-20 20:45:02.001000+07:00,32.1,,32.6
2026-02-20 20:50:01.001000+07:00,32.2,,32.6
2026-02-20 20:55:01.001000+07:00,32.0,,32.7
2026-02-20 21:00:01.001000+07:00,32.0,,32.5
2026-02-20 21:05:01.001000+07:00,31.7,,32.6
2026-02-20 21:10:01.001000+07:00,32.0,,32.2
2026-02-20 21:15:01.001000+07:00,32.0,,32.4
2026-02-20 21:20:01.001000+07:00,31.6,,32.4
2026-02-20 21:25:01.001000+07:00,31.8,,32.4
2026-02-20 21:30:01.001000+07:00,31.8,,32.3
2026-02-20 21:35:01.001000+07:00,31.5,,32.3
2026-02-20 21:40:01.001000+07:00,31.6,,32.1
2026-02-20 21:45:01.001000+07:00,31.3,,32.2
2026-02-20 21:50:01.001000+07:00,31.4,,32.2
2026-02-20 21:55:01.001000+07:00,31.3,,31.8
2026-02-20 22:00:03.001000+07:00,31.4,,31.8
2026-02-20 22:05:01.001000+07:00,31.4,,32.1
2026-02-20 22:10:01.001000+07:00,31.1,,31.8
2026-02-20 22:15:01.001000+07:00,31.3,,32.0
2026-02-20 22:20:01.001000+07:00,31.2,,31.9
2026-02-20 22:25:01.001000+07:00,31.2,,31.7
2026-02-20 22:30:01.001000+07:00,31.5,,31.8
2026-02-20 22:35:02.001000+07:00,31.4,,31.8
2026-02-20 22:40:01.001000+07:00,31.2,,31.9
2026-02-20 22:45:01.001000+07:00,31.0,,31.9
2026-02-20 22:50:01.001000+07:00,31.3,,31.8
2026-02-20 22:55:01.001000+07:00,31.3,,31.6
2026-02-20 23:00:01.001000+07:00,31.2,,31.7
2026-02-20 23:05:01.001000+07:00,31.1,,31.4
2026-02-20 23:10:01.001000+07:00,31.0,,31.5
2026-02-20 23:15:01.001000+07:00,31.1,,31.7
2026-02-20 23:20:01.001000+07:00,30.8,,31.3
2026-02-20 23:25:01.001000+07:00,31.0,,31.4
2026-02-20 23:30:01.001000+07:00,30.9,,31.5
2026-02-20 23:35:01.001000+07:00,30.8,,31.4
2026-02-20 23:40:01.001000+07:00,30.7,,31.4
2026-02-20 23:45:01.001000+07:00,30.9,,31.6
2026-02-20 23:50:01.001000+07:00,31.0,,31.4
2026-02-20 23:55:01.001000+07:00,30.7,31.4,31.4
2026-02-21 00:00:01.001000+07:00,31.0,31.4,31.4
2026-02-21 00:05:01.001000+07:00,31.1,31.7,
2026-02-21 00:10:01.001000+07:00,30.9,31.4,
2026-02-21 00:15:02.001000+07:00,31.0,31.5,
2026-02-21 00:20:01.001000+07:00,30.8,31.3,
2026-02-21 00:25:01.001000+07:00,31.0,31.6,
2026-02-21 00:30:01.001000+07:00,31.0,31.5,
2026-02-21 00:35:01.001000+07:00,30.7,31.5,
2026-02-21 00:40:01.001000+07:00,30.8,31.3,
2026-02-21 00:45:01.001000+07:00,30.7,31.6,
2026-02-21 00:50:01.001000+07:00,30.8,31.5,
2026-02-21 00:55:01.001000+07:00,30.8,31.4,
2026-02-21 01:00:01.001000+07:00,30.9,31.4,
2026-02-21 01:05:01.001000+07:00,30.6,31.5,
2026-02-21 01:10:02.001000+07:00,30.6,31.4,
2026-02-21 01:15:01.001000+07:00,30.9,31.2,
2026-02-21 01:20:01.001000+07:00,30.5,31.5,
2026-02-21 01:25:01.001000+07:00,30.7,31.4,
2026-02-21 01:30:01.001000+07:00,30.8,31.6,
2026-02-21 01:35:01.001000+07:00,30.5,31.3,
2026-02-21 01:40:01.001000+07:00,30.5,31.2,
2026-02-21 01:45:01.001000+07:00,30.5,31.5,
2026-02-21 01:50:01.001000+07:00,30.8,31.3,
2026-02-21 01:55:01.001000+07:00,30.9,31.5,
2026-02-21 02:00:01.001000+07:00,30.8,31.2,
2026-02-21 02:05:01.001000+07:00,30.4,31.2,
2026-02-21 02:10:01.001000+07:00,30.7,31.5,
2026-02-21 02:15:01.001000+07:00,30.6,31.2,
2026-02-21 02:20:01.001000+07:00,30.8,31.4,
2026-02-21 02:25:01.001000+07:00,30.4,31.5,
2026-02-21 02:30:01.001000+07:00,30.4,31.3,
2026-02-21 02:35:01.001000+07:00,30.7,31.4,
2026-02-21 02:40:02.001000+07:00,30.5,31.3,
2026-02-21 02:45:01.001000+07:00,30.4,31.3,
2026-02-21 02:50:01.001000+07:00,30.4,31.4,
2026-02-21 02:55:01.001000+07:00,30.7,31.3,
2026-02-21 03:00:01.001000+07:00,30.4,31.2,
2026-02-21 03:05:01.001000+07:00,30.7,31.3,
2026-02-21 03:10:01.001000+07:00,30.7,31.1,
2026-02-21 03:15:01.001000+07:00,30.4,31.1,
2026-02-21 03:20:01.001000+07:00,30.4,31.3,
2026-02-21 03:25:01.001000+07:00,30.6,31.3,
2026-02-21 03:30:01.001000+07:00,30.5,31.0,
2026-02-21 03:35:01.001000+07:00,30.6,31.0,
2026-02-21 03:40:01.001000+07:00,30.4,31.1,
2026-02-21 03:45:01.001000+07:00,30.3,31.2,
2026-02-21 03:50:01.001000+07:00,30.6,31.0,
2026-02-21 03:55:01.001000+07:00,30.3,31.1,
2026-02-21 04:00:01.001000+07:00,30.3,31.1,
2026-02-21 04:05:01.001000+07:00,30.4,31.0,
2026-02-21 04:10:01.001000+07:00,30.5,31.0,
2026-02-21 04:15:01.001000+07:00,30.5,31.2,
